,group_id,member_id,spectrometer,years,dys,month_name
5251,OLP,VXR,B4,2018,0.052083333333333336,June
5252,UVC,VOE,C5,2018,0.0034722222222222225,March
5253,NAX,XGT,A4,2020,0.0034722222222222225,May
5254,XSO,AYH,P6,2018,0.052083333333333336,October
5255,UVC,ZQC,N4,2019,0.02986111111111112,October
5256,AVW,CAH,P6,2017,0.06458333333333334,October
5257,GQF,HCJ,P6,2019,0.0034722222222222225,October
5258,KDC,INS,P6,2020,0.07013888888888889,September
5259,OLP,DAD,C5,2017,0.06458333333333334,October
5260,GNT,IEZ,A4,2018,0.07013888888888889,September
5261,PMQ,OUX,A4,2020,0.02986111111111112,April
5262,PMQ,MTO,N4,2018,0.052083333333333336,June
5263,PMQ,HWC,C5,2019,0.010416666666666666,November
5264,GQF,QPF,A4,2018,0.052083333333333336,January
5265,PCG,LSM,C5,2018,0.034722222222222224,February
5266,LPU,VDP,P6,2018,0.02986111111111112,October
5267,GMD,PHU,P6,2019,0.052083333333333336,January
5268,AVW,UZA,P6,2020,0.06458333333333334,December
5269,LPU,VDP,N4,2018,0.010416666666666666,February
5270,KJR,UTQ,C5,2019,0.010416666666666666,October
5271,UWT,QJJ,B4,2020,0.034722222222222224,July
5272,UVC,ZQC,N4,2018,0.02986111111111112,December
5273,XSO,ZEJ,A4,2017,0.052083333333333336,March
5274,WUB,CER,P6,2020,0.052083333333333336,November
5275,KJR,UTQ,P6,2019,0.06458333333333334,March
5276,GMD,SOQ,B4,2020,0.06458333333333334,November
5277,WTV,BTT,B4,2019,0.02986111111111112,June
5278,LPU,FLO,B4,2018,0.02986111111111112,October
5279,VGY,III,C5,2018,0.010416666666666666,December
5280,AVW,NMJ,C5,2017,0.07013888888888889,June
5281,GNT,CBW,C5,2017,0.034722222222222224,July
5282,GMD,DKW,A4,2019,0.010416666666666666,August
5283,WTV,BTT,B4,2017,0.02986111111111112,May
5284,UVC,FWF,A4,2017,0.0034722222222222225,September
5285,GQF,ZOJ,N4,2018,0.0034722222222222225,October
5286,XSO,AYH,P6,2019,0.052083333333333336,January
5287,OLP,YPT,N4,2020,0.07013888888888889,May
5288,AVW,EPL,C5,2020,0.02986111111111112,March
5289,PMQ,OUX,C5,2017,0.0034722222222222225,June
5290,KDC,INS,C5,2020,0.02986111111111112,April
5291,OLP,GIB,P6,2018,0.07013888888888889,March
5292,YGH,UNM,P6,2019,0.052083333333333336,October
5293,OLP,LIJ,P6,2017,0.02986111111111112,December
5294,EJO,ZSP,B4,2019,0.06458333333333334,May
5295,GMD,HWX,B4,2017,0.0034722222222222225,April
5296,KDC,UAC,C5,2020,0.034722222222222224,November
5297,LPU,JCT,B4,2020,0.07013888888888889,March
5298,NAX,PNX,B4,2019,0.010416666666666666,September
5299,WTV,PBM,C5,2019,0.06458333333333334,January
5300,GMD,SOQ,B4,2017,0.034722222222222224,September
5301,EJO,CYT,P6,2017,0.0034722222222222225,February
5302,LPU,FLO,P6,2019,0.0034722222222222225,July
5303,PCG,LSM,C5,2020,0.034722222222222224,November
5304,NAX,QIN,N4,2018,0.052083333333333336,July
5305,VGY,COM,N4,2017,0.010416666666666666,June
5306,GQF,RAM,B4,2019,0.02986111111111112,June
5307,LPA,TCK,C5,2020,0.06458333333333334,November
5308,YGH,OOV,B4,2020,0.07013888888888889,February
5309,PMQ,OUX,P6,2020,0.052083333333333336,March
5310,YGH,WPH,C5,2020,0.07013888888888889,August
5311,AVW,UZA,A4,2017,0.010416666666666666,January
5312,YGH,OOV,D7,2019,0.02986111111111112,November
5313,WUB,KSQ,B4,2020,0.010416666666666666,June
5314,GQF,RAM,N4,2020,0.034722222222222224,June
5315,BZR,WRH,P6,2017,0.06458333333333334,December
5316,WUB,GJR,A4,2017,0.07013888888888889,March
5317,KDC,INS,A4,2018,0.010416666666666666,July
5318,KDC,UAC,C5,2020,0.06458333333333334,January
5319,WTV,ISC,B4,2020,0.06458333333333334,May
5320,XSO,SWX,P6,2018,0.06458333333333334,April
5321,PMQ,MTO,P6,2020,0.02986111111111112,March
5322,GQF,QPF,B4,2018,0.02986111111111112,July
5323,AVW,ISA,P6,2018,0.010416666666666666,November
5324,OLP,DAD,D7,2017,0.02986111111111112,February
5325,WTV,BTT,P6,2018,0.07013888888888889,December
5326,GQF,ZOJ,N4,2018,0.02986111111111112,June
5327,LPU,IPX,A4,2020,0.034722222222222224,January
5328,PCG,LSM,D7,2017,0.034722222222222224,March
5329,WUB,GJR,C5,2018,0.052083333333333336,May
5330,NAX,QIN,A4,2017,0.02986111111111112,November
5331,UWT,ZKC,D7,2019,0.02986111111111112,January
5332,KJR,XZZ,D7,2017,0.07013888888888889,December
5333,UWT,QJJ,P6,2018,0.010416666666666666,March
5334,BZR,IKA,P6,2019,0.07013888888888889,May
5335,GQF,ZOJ,D7,2017,0.052083333333333336,March
5336,WUB,UPN,P6,2019,0.052083333333333336,May
5337,GMD,HWX,A4,2018,0.02986111111111112,May
5338,UVC,ZQC,P6,2018,0.06458333333333334,August
5339,VGY,VSZ,B4,2018,0.07013888888888889,March
5340,XSO,SWX,A4,2019,0.02986111111111112,August
5341,WUB,KSQ,P6,2019,0.07013888888888889,February
5342,KJR,JIY,N4,2019,0.052083333333333336,February
5343,WTV,ROP,D7,2018,0.034722222222222224,April
5344,KJR,HZX,P6,2018,0.010416666666666666,July
5345,UVC,VOE,P6,2020,0.06458333333333334,April
5346,WUB,GJR,B4,2020,0.07013888888888889,January
5347,NAX,XGT,C5,2018,0.052083333333333336,November
5348,GMD,PHU,D7,2018,0.034722222222222224,June
5349,GQF,QPF,P6,2019,0.06458333333333334,December
5350,EJO,CYT,D7,2020,0.02986111111111112,May
5351,NAX,QIN,C5,2019,0.0034722222222222225,December
5352,OLP,LIJ,A4,2019,0.0034722222222222225,August
5353,VGY,III,A4,2019,0.010416666666666666,April
5354,OLP,GIB,D7,2017,0.034722222222222224,June
5355,NAX,MPB,C5,2019,0.0034722222222222225,May
5356,GQF,HCJ,N4,2018,0.06458333333333334,February
5357,XSO,ZEJ,N4,2017,0.0034722222222222225,October
5358,NAX,PNX,P6,2019,0.07013888888888889,November
5359,UVC,FWF,P6,2020,0.034722222222222224,February
5360,YGH,WPH,D7,2018,0.07013888888888889,August
5361,AVW,CAH,C5,2019,0.02986111111111112,May
5362,WUB,UPN,B4,2017,0.034722222222222224,June
5363,EJO,MQX,B4,2018,0.02986111111111112,March
5364,AVW,UZA,C5,2019,0.0034722222222222225,July
5365,GNT,KFZ,N4,2020,0.06458333333333334,January
5366,XSO,ZEJ,N4,2019,0.02986111111111112,April
5367,XSO,ZEJ,P6,2018,0.010416666666666666,July
5368,HAE,JPQ,N4,2020,0.010416666666666666,April
5369,BZR,TNA,C5,2018,0.0034722222222222225,May
5370,YGH,UNM,P6,2020,0.010416666666666666,July
5371,EJO,QED,P6,2019,0.052083333333333336,October
5372,LPA,WSU,D7,2018,0.034722222222222224,January
5373,WUB,CER,B4,2019,0.07013888888888889,March
5374,WUB,UPN,B4,2020,0.07013888888888889,October
5375,EJO,ZSP,A4,2018,0.034722222222222224,December
5376,KDC,PUQ,B4,2019,0.010416666666666666,May
5377,WTV,ROP,A4,2019,0.052083333333333336,June
5378,NAX,ULS,D7,2018,0.052083333333333336,October
5379,XSO,SWX,N4,2019,0.034722222222222224,March
5380,WUB,GJR,C5,2020,0.010416666666666666,July
5381,WTV,ROP,D7,2019,0.0034722222222222225,May
5382,VGY,COM,D7,2020,0.052083333333333336,July
5383,NAX,MPB,N4,2018,0.052083333333333336,March
5384,KDC,YVJ,A4,2017,0.02986111111111112,June
5385,WUB,KSQ,C5,2019,0.010416666666666666,September
5386,UVC,VOE,N4,2020,0.02986111111111112,July
5387,LPA,TCK,D7,2019,0.02986111111111112,September
5388,UVC,VOE,N4,2019,0.07013888888888889,October
5389,LPU,VDP,B4,2018,0.07013888888888889,December
5390,KDC,UAC,C5,2018,0.07013888888888889,March
5391,UVC,FWF,N4,2017,0.052083333333333336,April
5392,GNT,AEO,C5,2020,0.052083333333333336,December
5393,NAX,MPB,B4,2019,0.010416666666666666,May
5394,LPA,WSU,N4,2018,0.010416666666666666,March
5395,NAX,MPB,D7,2018,0.06458333333333334,November
5396,GQF,RAM,A4,2020,0.034722222222222224,September
5397,XSO,RRV,A4,2017,0.07013888888888889,October
5398,PCG,KJC,D7,2017,0.06458333333333334,April
5399,LPA,OTP,C5,2018,0.052083333333333336,October
5400,XSO,AYH,C5,2018,0.010416666666666666,October
5401,NAX,XGT,B4,2020,0.034722222222222224,July
5402,PMQ,HWC,P6,2017,0.010416666666666666,August
5403,GQF,ZOJ,A4,2020,0.052083333333333336,April
5404,PCG,HCQ,B4,2020,0.07013888888888889,April
5405,GMD,CIS,D7,2019,0.034722222222222224,November
5406,VGY,III,D7,2017,0.06458333333333334,April
5407,GMD,PHU,A4,2017,0.052083333333333336,September
5408,PMQ,MTO,B4,2017,0.02986111111111112,December
5409,NAX,MPB,C5,2020,0.07013888888888889,October
5410,HAE,KFK,D7,2018,0.06458333333333334,October
5411,LPA,TCK,D7,2020,0.010416666666666666,May
5412,GMD,PHU,D7,2020,0.034722222222222224,November
5413,XSO,SWX,P6,2020,0.0034722222222222225,April
5414,VGY,VSZ,P6,2017,0.07013888888888889,May
5415,OLP,GIB,B4,2017,0.0034722222222222225,September
5416,EJO,ZSP,A4,2017,0.0034722222222222225,August
5417,PMQ,LGE,D7,2019,0.052083333333333336,August
5418,GMD,DKW,D7,2020,0.07013888888888889,April
5419,YGH,OOV,N4,2019,0.06458333333333334,October
5420,KJR,JIY,P6,2019,0.0034722222222222225,August
5421,NAX,ULS,D7,2017,0.07013888888888889,June
5422,EJO,CYT,P6,2018,0.010416666666666666,October
5423,GMD,PHU,B4,2019,0.07013888888888889,October
5424,BZR,IKA,C5,2017,0.07013888888888889,December
5425,WTV,XFS,B4,2020,0.010416666666666666,October
5426,HAE,TMH,P6,2020,0.06458333333333334,January
5427,WTV,BTT,C5,2020,0.0034722222222222225,March
5428,XSO,SWX,C5,2019,0.06458333333333334,May
5429,BZR,TNA,A4,2017,0.06458333333333334,October
5430,GMD,PHU,A4,2017,0.052083333333333336,July
5431,LPA,EFZ,B4,2019,0.0034722222222222225,April
5432,WUB,CER,A4,2020,0.0034722222222222225,February
5433,WUB,GJR,B4,2020,0.06458333333333334,September
5434,AVW,EPL,D7,2019,0.02986111111111112,October
5435,KDC,UAC,A4,2018,0.06458333333333334,October
5436,GNT,IEZ,D7,2020,0.010416666666666666,November
5437,BZR,YIR,B4,2019,0.010416666666666666,May
5438,UVC,VOE,A4,2017,0.010416666666666666,July
5439,BZR,WRH,N4,2018,0.034722222222222224,September
5440,GNT,IEZ,C5,2020,0.07013888888888889,August
5441,WUB,UPN,N4,2019,0.052083333333333336,August
5442,WUB,KSQ,B4,2017,0.034722222222222224,June
5443,AVW,ISA,D7,2017,0.0034722222222222225,February
5444,EJO,ZSP,P6,2019,0.02986111111111112,June
5445,NAX,ULS,B4,2020,0.06458333333333334,March
5446,YGH,BTT,A4,2017,0.07013888888888889,August
5447,LPA,RZE,A4,2017,0.052083333333333336,February
5448,UVC,FBV,B4,2020,0.06458333333333334,April
5449,GMD,PHU,B4,2020,0.010416666666666666,May
5450,LPA,OTP,D7,2019,0.06458333333333334,July
5451,EJO,OCF,P6,2017,0.034722222222222224,August
5452,VGY,DBZ,C5,2020,0.06458333333333334,May
5453,VGY,DBZ,B4,2017,0.06458333333333334,August
5454,KDC,YRX,D7,2018,0.010416666666666666,January
5455,OLP,GIB,B4,2020,0.052083333333333336,March
5456,HAE,KFK,B4,2019,0.02986111111111112,April
5457,EJO,CYT,D7,2019,0.06458333333333334,February
5458,UWT,XHC,D7,2019,0.06458333333333334,April
5459,PMQ,LGE,P6,2020,0.06458333333333334,August
5460,KJR,CWA,P6,2018,0.0034722222222222225,December
5461,YGH,BTT,D7,2018,0.010416666666666666,July
5462,GQF,HCJ,A4,2017,0.06458333333333334,March
5463,VGY,COM,N4,2020,0.06458333333333334,February
5464,KDC,PUQ,C5,2018,0.07013888888888889,August
5465,AVW,CAH,D7,2020,0.052083333333333336,September
5466,WTV,ISC,D7,2020,0.052083333333333336,June
5467,LPA,OTP,B4,2020,0.06458333333333334,May
5468,KJR,CWA,P6,2019,0.02986111111111112,March
5469,WTV,XFS,P6,2018,0.010416666666666666,January
5470,PMQ,MTO,A4,2017,0.010416666666666666,August
5471,EJO,ZSP,P6,2019,0.052083333333333336,July
5472,LPU,IPX,N4,2020,0.02986111111111112,August
5473,HAE,FUK,A4,2020,0.02986111111111112,September
5474,UWT,XHC,A4,2020,0.010416666666666666,March
5475,PCG,HCQ,N4,2020,0.07013888888888889,May
5476,GNT,CBW,P6,2017,0.034722222222222224,November
5477,GQF,QPF,B4,2019,0.02986111111111112,February
5478,EJO,MQX,B4,2018,0.034722222222222224,June
5479,GNT,CBW,B4,2019,0.052083333333333336,March
5480,UVC,SXJ,N4,2018,0.010416666666666666,November
5481,GQF,RAM,A4,2017,0.034722222222222224,August
5482,AVW,NMJ,D7,2020,0.034722222222222224,March
5483,WTV,PBM,D7,2019,0.07013888888888889,February
5484,WTV,ROP,D7,2018,0.07013888888888889,August
5485,PMQ,HWC,B4,2020,0.02986111111111112,July
5486,NAX,ULS,C5,2017,0.0034722222222222225,August
5487,PCG,DAA,B4,2018,0.010416666666666666,January
5488,PCG,DAA,C5,2019,0.07013888888888889,September
5489,GNT,KFZ,C5,2018,0.010416666666666666,May
5490,YGH,UNM,B4,2020,0.02986111111111112,January
5491,UWT,ZKC,B4,2017,0.034722222222222224,January
5492,LPA,RZE,C5,2020,0.06458333333333334,July
5493,UVC,ZQC,D7,2018,0.010416666666666666,August
5494,EJO,CYT,A4,2019,0.010416666666666666,October
5495,OLP,GIB,A4,2018,0.010416666666666666,June
5496,HAE,JOU,A4,2020,0.0034722222222222225,May
5497,VGY,COM,B4,2017,0.0034722222222222225,June
5498,WTV,ROP,A4,2020,0.052083333333333336,March
5499,EJO,QED,N4,2020,0.034722222222222224,February
5500,HAE,TMH,A4,2019,0.06458333333333334,May
5501,UWT,LKP,P6,2020,0.07013888888888889,September
5502,KJR,CWA,A4,2018,0.07013888888888889,February
5503,OLP,VXR,D7,2020,0.02986111111111112,September
5504,VGY,DBZ,D7,2017,0.010416666666666666,April
5505,EJO,ZSP,D7,2018,0.010416666666666666,November
5506,AVW,ISA,D7,2017,0.0034722222222222225,September
5507,LPU,IPX,A4,2019,0.06458333333333334,May
5508,EJO,CYT,P6,2019,0.0034722222222222225,September
5509,GNT,KFZ,N4,2017,0.0034722222222222225,October
5510,PCG,KJC,P6,2017,0.034722222222222224,January
5511,VGY,COM,B4,2019,0.06458333333333334,July
5512,XSO,RRV,A4,2020,0.052083333333333336,August
5513,KJR,XZZ,B4,2019,0.07013888888888889,April
5514,KJR,JIY,D7,2018,0.02986111111111112,April
5515,KDC,YVJ,C5,2020,0.0034722222222222225,October
5516,EJO,OCF,P6,2018,0.06458333333333334,January
5517,OLP,YPT,P6,2020,0.052083333333333336,December
5518,PCG,LSM,N4,2018,0.07013888888888889,October
5519,LPU,FLO,N4,2017,0.052083333333333336,November
5520,LPU,NAB,A4,2018,0.052083333333333336,September
5521,VGY,COM,P6,2019,0.0034722222222222225,May
5522,UWT,XHC,B4,2018,0.010416666666666666,April
5523,KJR,HZX,A4,2020,0.010416666666666666,June
5524,PMQ,MTO,A4,2017,0.052083333333333336,March
5525,WTV,BTT,P6,2018,0.02986111111111112,July
5526,KDC,PUQ,P6,2018,0.052083333333333336,January
5527,GMD,CIS,P6,2017,0.06458333333333334,July
5528,OLP,VXR,B4,2019,0.052083333333333336,February
5529,PMQ,PTJ,P6,2018,0.0034722222222222225,November
5530,EJO,QED,D7,2017,0.052083333333333336,December
5531,WTV,ISC,P6,2017,0.06458333333333334,December
5532,BZR,WRH,N4,2018,0.034722222222222224,December
5533,YGH,OOV,D7,2019,0.06458333333333334,January
5534,HAE,FUK,A4,2017,0.052083333333333336,January
5535,AVW,ISA,N4,2019,0.02986111111111112,October
5536,GNT,IEZ,C5,2018,0.0034722222222222225,February
5537,GNT,AEO,P6,2017,0.02986111111111112,May
5538,YGH,UNM,C5,2018,0.052083333333333336,December
5539,NAX,QIN,N4,2017,0.07013888888888889,August
5540,HAE,KFK,B4,2018,0.0034722222222222225,July
5541,WUB,KSQ,D7,2019,0.034722222222222224,November
5542,VGY,DBZ,P6,2018,0.06458333333333334,July
5543,GNT,CBW,N4,2017,0.010416666666666666,June
5544,YGH,BTT,C5,2017,0.010416666666666666,August
5545,NAX,XGT,P6,2018,0.010416666666666666,August
5546,LPA,WSU,C5,2019,0.07013888888888889,March
5547,HAE,JPQ,N4,2017,0.02986111111111112,April
5548,VGY,III,N4,2018,0.06458333333333334,November
5549,YGH,BTT,N4,2017,0.034722222222222224,December
5550,UWT,ZKC,C5,2020,0.0034722222222222225,May
5551,XSO,FOK,A4,2020,0.034722222222222224,January
5552,BZR,WRH,A4,2017,0.0034722222222222225,January
5553,YGH,WPH,C5,2017,0.0034722222222222225,June
5554,LPU,NAB,N4,2017,0.052083333333333336,September
5555,LPU,JCT,C5,2020,0.034722222222222224,September
5556,YGH,WPH,C5,2020,0.052083333333333336,October
5557,WTV,ROP,P6,2020,0.034722222222222224,August
5558,BZR,BZO,N4,2018,0.010416666666666666,August
5559,GQF,ZOJ,N4,2018,0.034722222222222224,May
5560,GNT,KFZ,P6,2020,0.0034722222222222225,June
5561,KJR,XZZ,P6,2019,0.02986111111111112,January
5562,KJR,HZX,B4,2017,0.034722222222222224,August
5563,XSO,RRV,P6,2018,0.0034722222222222225,March
5564,GNT,AEO,C5,2017,0.010416666666666666,July
5565,GMD,SOQ,B4,2018,0.052083333333333336,March
5566,VGY,DBZ,B4,2017,0.010416666666666666,April
5567,NAX,PNX,A4,2017,0.06458333333333334,July
5568,GNT,RBQ,D7,2019,0.07013888888888889,May
5569,OLP,VXR,P6,2019,0.052083333333333336,January
5570,GQF,QPF,D7,2019,0.0034722222222222225,January
5571,YGH,UNM,A4,2020,0.052083333333333336,November
5572,VGY,USL,N4,2018,0.010416666666666666,March
5573,GNT,RBQ,N4,2019,0.06458333333333334,March
5574,AVW,EPL,D7,2017,0.06458333333333334,August
5575,NAX,PNX,P6,2019,0.0034722222222222225,October
5576,YGH,SPM,P6,2018,0.0034722222222222225,March
5577,PCG,KJC,A4,2019,0.07013888888888889,March
5578,PCG,HCQ,D7,2017,0.0034722222222222225,November
5579,BZR,WRH,B4,2018,0.02986111111111112,September
5580,GQF,HCJ,N4,2018,0.07013888888888889,April
5581,NAX,MPB,C5,2018,0.0034722222222222225,January
5582,GQF,ZOJ,C5,2020,0.010416666666666666,April
5583,HAE,TMH,D7,2020,0.010416666666666666,July
5584,PMQ,HWC,D7,2017,0.052083333333333336,December
5585,GMD,CIS,D7,2018,0.0034722222222222225,October
5586,WTV,ROP,D7,2017,0.010416666666666666,January
5587,VGY,COM,P6,2020,0.07013888888888889,July
5588,PMQ,LGE,C5,2020,0.034722222222222224,December
5589,KJR,JIY,N4,2020,0.0034722222222222225,April
5590,PMQ,HWC,C5,2019,0.034722222222222224,August
5591,NAX,QIN,D7,2017,0.06458333333333334,February
5592,OLP,DAD,N4,2017,0.0034722222222222225,November
5593,KDC,YRX,N4,2020,0.02986111111111112,February
5594,WUB,KSQ,N4,2017,0.034722222222222224,May
5595,UVC,FWF,D7,2019,0.02986111111111112,November
5596,VGY,III,D7,2017,0.0034722222222222225,December
5597,VGY,USL,D7,2020,0.0034722222222222225,October
5598,XSO,AYH,N4,2017,0.06458333333333334,March
5599,WUB,CER,N4,2019,0.07013888888888889,April
5600,AVW,CAH,D7,2018,0.052083333333333336,March
5601,XSO,FOK,D7,2020,0.06458333333333334,September
5602,GMD,SOQ,C5,2019,0.034722222222222224,May
5603,BZR,BZO,N4,2019,0.07013888888888889,October
5604,BZR,TNA,A4,2020,0.010416666666666666,February
5605,WTV,ISC,D7,2019,0.0034722222222222225,October
5606,LPA,EFZ,D7,2019,0.0034722222222222225,June
5607,PMQ,MTO,B4,2018,0.034722222222222224,April
5608,BZR,WRH,D7,2020,0.06458333333333334,February
5609,GNT,CBW,N4,2017,0.052083333333333336,April
5610,KDC,PUQ,A4,2018,0.052083333333333336,November
5611,VGY,DBZ,N4,2019,0.02986111111111112,March
5612,WUB,MDZ,B4,2020,0.052083333333333336,June
5613,PMQ,HWC,N4,2017,0.010416666666666666,June
5614,GNT,IEZ,P6,2018,0.052083333333333336,June
5615,WUB,MDZ,C5,2020,0.06458333333333334,March
5616,PMQ,PTJ,A4,2017,0.010416666666666666,December
5617,UWT,XHC,D7,2020,0.052083333333333336,September
5618,KJR,HZX,D7,2018,0.010416666666666666,July
5619,OLP,GIB,N4,2020,0.07013888888888889,August
5620,EJO,ZSP,P6,2018,0.0034722222222222225,April
5621,YGH,OOV,N4,2018,0.052083333333333336,November
5622,PCG,KJC,C5,2017,0.034722222222222224,June
5623,NAX,PNX,N4,2020,0.034722222222222224,July
5624,WUB,UPN,B4,2019,0.06458333333333334,September
5625,HAE,JOU,N4,2018,0.02986111111111112,August
5626,GQF,ZOJ,C5,2018,0.052083333333333336,November
5627,LPA,RZE,A4,2019,0.0034722222222222225,April
5628,EJO,ZSP,P6,2017,0.010416666666666666,February
5629,NAX,MPB,N4,2017,0.010416666666666666,October
5630,KDC,YVJ,C5,2017,0.0034722222222222225,December
5631,BZR,BZO,B4,2019,0.052083333333333336,August
5632,WUB,GJR,D7,2017,0.034722222222222224,September
5633,UVC,VOE,D7,2017,0.052083333333333336,May
5634,XSO,SWX,A4,2020,0.052083333333333336,October
5635,EJO,ZSP,B4,2018,0.052083333333333336,July
5636,NAX,QIN,N4,2017,0.034722222222222224,May
5637,LPA,EFZ,D7,2019,0.06458333333333334,October
5638,HAE,TMH,P6,2018,0.02986111111111112,December
5639,GMD,PHU,D7,2017,0.0034722222222222225,June
5640,GNT,CBW,N4,2018,0.02986111111111112,January
5641,KDC,YRX,D7,2020,0.06458333333333334,February
5642,KJR,UTQ,D7,2018,0.06458333333333334,August
5643,HAE,JOU,A4,2017,0.02986111111111112,May
5644,WUB,KSQ,P6,2018,0.06458333333333334,June
5645,PCG,LSM,N4,2019,0.06458333333333334,February
5646,EJO,QED,P6,2019,0.06458333333333334,April
5647,NAX,XGT,P6,2017,0.0034722222222222225,November
5648,UVC,FBV,N4,2018,0.034722222222222224,July
5649,WTV,ISC,D7,2017,0.052083333333333336,June
5650,BZR,YIR,N4,2018,0.06458333333333334,October
5651,NAX,PNX,C5,2020,0.07013888888888889,February
5652,KJR,HZX,D7,2020,0.0034722222222222225,May
5653,HAE,TMH,D7,2018,0.010416666666666666,November
5654,YGH,OOV,A4,2018,0.034722222222222224,May
5655,GQF,HCJ,A4,2020,0.010416666666666666,October
5656,XSO,FOK,C5,2019,0.010416666666666666,November
5657,KJR,XZZ,N4,2019,0.0034722222222222225,January
5658,XSO,ZEJ,C5,2020,0.010416666666666666,April
5659,VGY,USL,C5,2018,0.010416666666666666,October
5660,AVW,ISA,D7,2018,0.06458333333333334,October
5661,PCG,DAA,B4,2019,0.06458333333333334,May
5662,GNT,KFZ,A4,2019,0.010416666666666666,October
5663,GNT,IEZ,P6,2018,0.0034722222222222225,June
5664,AVW,UZA,A4,2019,0.010416666666666666,February
5665,GQF,QPF,P6,2019,0.052083333333333336,February
5666,UWT,LKP,N4,2018,0.052083333333333336,February
5667,UVC,FWF,D7,2020,0.02986111111111112,December
5668,AVW,ISA,B4,2020,0.052083333333333336,June
5669,WTV,XFS,D7,2017,0.06458333333333334,May
5670,KDC,UAC,N4,2018,0.0034722222222222225,October
5671,BZR,IKA,P6,2018,0.02986111111111112,January
5672,PCG,PKK,D7,2020,0.06458333333333334,January
5673,KJR,UTQ,B4,2020,0.07013888888888889,January
5674,GMD,DKW,P6,2020,0.02986111111111112,November
5675,KJR,JIY,P6,2017,0.034722222222222224,November
5676,LPA,TCK,B4,2020,0.02986111111111112,March
5677,GQF,QPF,N4,2018,0.0034722222222222225,July
5678,WTV,XFS,C5,2020,0.052083333333333336,January
5679,YGH,WPH,A4,2017,0.052083333333333336,December
5680,PMQ,MTO,D7,2019,0.034722222222222224,March
5681,KDC,UAC,D7,2018,0.010416666666666666,June
5682,LPA,RZE,A4,2017,0.034722222222222224,December
5683,UVC,VOE,C5,2017,0.06458333333333334,July
5684,GQF,RAM,B4,2019,0.052083333333333336,March
5685,PMQ,PTJ,B4,2020,0.052083333333333336,June
5686,WTV,ISC,D7,2019,0.07013888888888889,June
5687,OLP,YPT,C5,2019,0.02986111111111112,October
5688,LPU,VDP,B4,2020,0.052083333333333336,March
5689,HAE,JPQ,C5,2019,0.052083333333333336,May
5690,PMQ,HWC,D7,2019,0.052083333333333336,November
5691,VGY,USL,P6,2019,0.034722222222222224,March
5692,PCG,KJC,C5,2017,0.010416666666666666,December
5693,WTV,PBM,D7,2019,0.010416666666666666,December
5694,PCG,HCQ,D7,2017,0.010416666666666666,December
5695,GQF,QPF,A4,2020,0.010416666666666666,October
5696,PMQ,PTJ,B4,2017,0.02986111111111112,November
5697,GMD,DKW,N4,2020,0.034722222222222224,January
5698,XSO,ZEJ,C5,2018,0.02986111111111112,April
5699,YGH,OOV,A4,2017,0.06458333333333334,April
5700,OLP,YPT,A4,2019,0.010416666666666666,May
5701,VGY,DBZ,N4,2020,0.052083333333333336,May
5702,LPU,VDP,C5,2020,0.052083333333333336,February
5703,YGH,OOV,D7,2019,0.07013888888888889,August
5704,GNT,RBQ,B4,2018,0.06458333333333334,April
5705,YGH,SPM,B4,2019,0.02986111111111112,May
5706,OLP,DAD,D7,2019,0.0034722222222222225,November
5707,YGH,WPH,N4,2020,0.02986111111111112,February
5708,OLP,GIB,B4,2018,0.06458333333333334,June
5709,GMD,PHU,C5,2020,0.06458333333333334,December
5710,AVW,EPL,N4,2019,0.07013888888888889,June
5711,OLP,DAD,P6,2017,0.02986111111111112,July
5712,BZR,BZO,B4,2017,0.07013888888888889,August
5713,AVW,EPL,B4,2020,0.02986111111111112,November
5714,KJR,UTQ,P6,2017,0.052083333333333336,January
5715,OLP,DAD,D7,2018,0.06458333333333334,July
5716,XSO,SWX,B4,2019,0.07013888888888889,November
5717,LPU,FLO,N4,2017,0.052083333333333336,April
5718,KDC,PUQ,B4,2017,0.034722222222222224,December
5719,PMQ,HWC,D7,2019,0.07013888888888889,March
5720,WUB,KSQ,A4,2019,0.052083333333333336,October
5721,GNT,RBQ,C5,2018,0.06458333333333334,October
5722,XSO,FOK,N4,2018,0.052083333333333336,June
5723,PCG,LSM,B4,2017,0.02986111111111112,September
5724,YGH,OOV,A4,2018,0.07013888888888889,February
5725,HAE,JOU,B4,2020,0.02986111111111112,December
5726,XSO,AYH,N4,2019,0.02986111111111112,December
5727,UVC,FBV,C5,2017,0.034722222222222224,May
5728,GNT,AEO,D7,2018,0.034722222222222224,October
5729,GNT,KFZ,N4,2019,0.010416666666666666,October
5730,WTV,BTT,C5,2018,0.052083333333333336,May
5731,UVC,VOE,B4,2017,0.0034722222222222225,May
5732,GNT,IEZ,B4,2019,0.010416666666666666,September
5733,GQF,IHZ,N4,2018,0.02986111111111112,August
5734,OLP,LIJ,D7,2017,0.02986111111111112,July
5735,UWT,LKP,D7,2018,0.052083333333333336,November
5736,AVW,UZA,P6,2018,0.07013888888888889,July
5737,UVC,VOE,N4,2018,0.02986111111111112,July
5738,EJO,OCF,C5,2017,0.0034722222222222225,April
5739,XSO,FOK,B4,2017,0.0034722222222222225,December
5740,VGY,DBZ,N4,2017,0.034722222222222224,November
5741,PCG,HCQ,C5,2018,0.052083333333333336,December
5742,GNT,KFZ,A4,2017,0.06458333333333334,June
